Sample	posterior	likelihood	prior	treeLikelihood.AMR-seqsim	treeHeight.t:AMR-seqsim	treeLength.t:AMR-seqsim	Tree.t:AMR-seqsim.count_Resistant_to_Sensitive	Tree.t:AMR-seqsim.count_Sensitive_to_Resistant	Tree.t:AMR-seqsim.count_Resistant	Tree.t:AMR-seqsim.count_Sensitive	rootTypeLogger.t:AMR-seqsim	R0.t:AMR-seqsim1	R0.t:AMR-seqsim2	samplingProportion.t:AMR-seqsim1	samplingProportion.t:AMR-seqsim2	samplingProportion.t:AMR-seqsim3	samplingProportion.t:AMR-seqsim4	becomeUninfectiousRate.t:AMR-seqsim1	becomeUninfectiousRate.t:AMR-seqsim2	rateMatrix.t:AMR-seqsim1	rateMatrix.t:AMR-seqsim2	geo-frequencies.t:AMR-seqsim1	geo-frequencies.t:AMR-seqsim2	clockRate.c:AMR-seqsim	kappa.s:AMR-seqsim	freqParameter.s:AMR-seqsim1	freqParameter.s:AMR-seqsim2	freqParameter.s:AMR-seqsim3	freqParameter.s:AMR-seqsim4
2376000	-8981.995686108887	-8547.844736636105	-434.15094947278214	-8547.844736636105	9.836692785754913	215.09252210837514	126	115	17	83	0	1.7843646760930298	2.387785212707332	0.0	0.3674031067824168	0.0	0.30861051623965086	0.4892201641365324	0.4892201641365324	3.0798527836438154	0.7302149790005047	0.2807014978831805	0.7192985021168193	0.004884679138654407	2.6939619158542936	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2377000	-8977.82090150901	-8547.12032843943	-430.70057306957966	-8547.12032843943	10.313996463765967	214.58817909366508	131	119	17	83	1	2.3143155349208047	2.59901177552257	0.0	0.46177704422921145	0.0	0.2954019440057385	0.45455505307473204	0.45455505307473204	3.1650368012221244	0.8497060096781509	0.2807014978831805	0.7192985021168193	0.004639605215604394	2.6939619158542936	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2378000	-8953.289728783162	-8539.131743196724	-414.1579855864381	-8539.131743196724	10.123357196950497	213.14964871315738	147	135	17	83	1	2.4454174271046636	2.3754866805315995	0.0	0.5218181234612232	0.0	0.26286101188843414	0.5087298866133924	0.5087298866133924	2.9896608156398545	0.817339277022523	0.2807014978831805	0.7192985021168193	0.00503567687049718	2.6939619158542936	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2379000	-8955.728274532306	-8541.713563606845	-414.01471092546115	-8541.713563606845	10.499948945568448	213.8550208092788	153	143	19	81	1	1.781040596237413	2.5416131102391244	0.0	0.44298374754687375	0.0	0.29107145235705445	0.48701526157716674	0.48701526157716674	2.5988143998693904	0.8716055432050743	0.2807014978831805	0.7192985021168193	0.004865866160635885	2.6939619158542936	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2380000	-8958.489132966535	-8529.82038442742	-428.6687485391163	-8529.82038442742	9.870923858852246	217.325001474477	154	145	20	80	1	1.4966571778120814	2.4419632728998355	0.0	0.2673406355273099	0.0	0.29955156683066053	0.5550543442060177	0.5550543442060177	3.1452660986785834	1.0143845259281619	0.2807014978831805	0.7192985021168193	0.004804198793333443	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2381000	-8962.619180540809	-8525.540751388513	-437.07842915229526	-8525.540751388513	9.86771405006205	213.61046319063874	144	135	20	80	1	1.827107577364055	2.192777714132324	0.0	0.36233409552115253	0.0	0.26615175971761934	0.4797854767876537	0.4797854767876537	2.589447450001121	0.9675826617825245	0.2807014978831805	0.7192985021168193	0.004795696542477553	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2382000	-8954.051379098184	-8529.279722134102	-424.7716569640807	-8529.279722134102	9.57204128700069	212.65791568793898	153	140	16	84	1	1.4367134127380614	2.562111187831464	0.0	0.3106355688310429	0.0	0.2163141589731693	0.5725099515821769	0.5725099515821769	2.7459980354412177	0.9839842390845099	0.2807014978831805	0.7192985021168193	0.005070812731258839	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2383000	-8950.378806640623	-8531.48464136392	-418.89416527670176	-8531.48464136392	9.168200240892833	210.09217752798537	142	130	17	83	1	2.1545582390818474	2.843330998648256	0.0	0.4231470879192581	0.0	0.2511038137986089	0.4720962024866647	0.4720962024866647	2.9902295470689846	0.7484743150003607	0.2807014978831805	0.7192985021168193	0.005051520875411107	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2384000	-8943.010071548606	-8524.011895407484	-418.99817614112266	-8524.011895407484	10.007660847763258	210.2129798276856	145	131	15	85	1	2.3778900870130744	2.7112215983302157	0.0	0.47309630011657416	0.0	0.2669352590945011	0.4539849060692241	0.4539849060692241	2.486958206265369	0.7391886243394546	0.2807014978831805	0.7192985021168193	0.004958400982179676	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2385000	-8939.570470915243	-8529.526494535889	-410.0439763793549	-8529.526494535889	9.004632218510507	209.8641472371776	133	115	11	89	1	0.5256237607964372	2.567570056093288	0.0	0.5108528685959328	0.0	0.25054958845592257	0.5624131344129625	0.5624131344129625	2.989200020650324	0.7058937152733602	0.2807014978831805	0.7192985021168193	0.004896227093592958	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2386000	-8940.744681472128	-8529.235261755008	-411.50941971712035	-8529.235261755008	10.573873376040712	215.0383016857133	125	109	12	88	0	1.4333396836942334	2.4833187461569284	0.0	0.3373549629656314	0.0	0.23638800544032543	0.5146091706185447	0.5146091706185447	2.425280117606423	0.7353391477212055	0.2807014978831805	0.7192985021168193	0.0050330861255773835	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2387000	-8923.121192982328	-8521.220642067077	-401.9005509152496	-8521.220642067077	9.891399474396144	213.92217540607624	138	119	9	91	0	0.789759752618628	2.4836275512048474	0.0	0.6228692231200201	0.0	0.3389995926241979	0.5046338056784507	0.5046338056784507	3.437443841443066	0.6536150443082448	0.2807014978831805	0.7192985021168193	0.004650068751937698	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2388000	-8926.801652893306	-8521.781491249225	-405.0201616440804	-8521.781491249225	9.678451294857012	211.9896393639587	133	114	10	90	1	1.27106372399586	2.606374024653095	0.0	0.545091780696568	0.0	0.2118826481015077	0.5450135011315937	0.5450135011315937	3.151179621725907	0.6273611325978533	0.2807014978831805	0.7192985021168193	0.005280398510305544	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2389000	-8937.472954776727	-8524.636679738705	-412.8362750380228	-8524.636679738705	9.591109204794947	210.60275350785165	128	111	12	88	1	1.1059850343181585	2.4870277777949013	0.0	0.46763581954996203	0.0	0.19761298775454636	0.546010794969992	0.546010794969992	3.1889147756567797	0.5823827349233064	0.2721649884885697	0.7278350115114302	0.005121056685546348	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2390000	-8927.336344205914	-8525.425764780597	-401.91057942531756	-8525.425764780597	9.417029963470478	207.05656232962457	124	104	9	91	1	1.5572741443807743	2.3432670262771342	0.0	0.3858631655864631	0.0	0.2151393983887307	0.5253260174699352	0.5253260174699352	3.31422973321437	0.5774126551130062	0.04690225108651638	0.9530977489134834	0.005083764863167474	2.6124094436795313	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2391000	-8938.285723870224	-8540.871424695784	-397.41429917443986	-8540.871424695784	8.461122616523669	202.23674258460883	131	112	9	91	0	1.4094121247370364	2.497841406472747	0.0	0.7594013486000857	0.0	0.31411213727216336	0.4882314730684276	0.4882314730684276	3.511037480888819	0.8143039480717731	0.04690225108651638	0.9530977489134834	0.00511093574160798	2.448996345017884	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2392000	-8926.914390624383	-8526.481166456426	-400.43322416795587	-8526.481166456426	9.361240450151259	204.40776820938018	129	114	14	86	1	1.1147669160048304	3.1940081015968382	0.0	0.3557550745158906	0.0	0.23668277669785603	0.4754278629335415	0.4754278629335415	3.0865230326992394	0.7148932076433858	0.04690225108651638	0.9530977489134834	0.005301080184199766	2.448996345017884	0.2469714458372803	0.23996493124447957	0.25548421462978177	0.2575794082884583
2393000	-8938.815916207848	-8538.348692011516	-400.4672241963327	-8538.348692011516	9.33199405378764	204.56905253896448	133	118	14	86	1	1.818711415831397	2.506585820952798	0.0	0.5922767702075239	0.0	0.2919552201004837	0.4644984355934126	0.4644984355934126	3.3674358386548917	0.8220689469300384	0.6961477156026032	0.30385228439739653	0.004977009567835536	2.448996345017884	0.24291012744773172	0.23996493124447957	0.25954553301933037	0.2575794082884583
2394000	-8939.95870414223	-8529.16336987798	-410.7953342642479	-8529.16336987798	10.03686970711784	211.0536278563825	137	122	13	87	0	1.1279559175167337	2.7849846946437324	0.0	0.3771833917341853	0.0	0.25680280067022954	0.5035943068083633	0.5035943068083633	2.523952199896303	0.841527030907372	0.6961477156026032	0.30385228439739653	0.005053283261482728	2.448996345017884	0.24291012744773172	0.23996493124447957	0.25954553301933037	0.2575794082884583
2395000	-8934.624116435345	-8533.032351618665	-401.59176481667913	-8533.032351618665	9.126850327889521	207.1021563057899	142	128	15	85	1	1.6977631622515341	2.411266720402317	0.0	0.5277168455684994	0.0	0.32453286707245865	0.5060780190691264	0.5060780190691264	3.8265922155331955	0.8145511615202288	0.20596723124288663	0.7940327687571131	0.004875856881904737	2.7582052110690127	0.24291012744773172	0.23996493124447957	0.2632564444670003	0.2538684968407884
2396000	-8927.514031227525	-8530.755231538458	-396.7587996890669	-8530.755231538458	9.482000804631719	203.57790227752128	135	124	18	82	1	1.7637962793324347	2.1707542433663436	0.0	0.47023804153638127	0.0	0.2850706596277924	0.5351967965533942	0.5351967965533942	3.1456694312855613	0.9023670162841932	0.20596723124288663	0.7940327687571131	0.005122264091871126	2.5731059342252345	0.24291012744773172	0.23996493124447957	0.2632564444670003	0.2538684968407884
2397000	-8940.496730818817	-8531.228036633715	-409.26869418510245	-8531.228036633715	8.819504742473462	202.8254809131763	134	121	16	84	1	2.1566760778467864	2.7365633411588277	0.0	0.4652072901588282	0.0	0.33052012970608347	0.4961337010329765	0.4961337010329765	2.616635378881175	0.7506082603790037	0.20596723124288663	0.7940327687571131	0.005284879460173248	2.5731059342252345	0.24291012744773172	0.23996493124447957	0.2632564444670003	0.2538684968407884
2398000	-8938.960742854388	-8521.836062027362	-417.1246808270258	-8521.836062027362	9.739026534483648	205.98601331805872	127	110	12	88	1	1.1250266972673848	3.128029461475775	0.0	0.5784681765633972	0.0	0.2990049421367908	0.44191563429026476	0.44191563429026476	2.9867074795214363	0.6728559407083553	0.20596723124288663	0.7940327687571131	0.005112297505581568	2.5731059342252345	0.24291012744773172	0.23996493124447957	0.2683227592149109	0.2488021820928778
2399000	-8927.881221040247	-8518.420755273466	-409.4604657667813	-8518.420755273466	9.881378505216961	204.72114961093894	138	122	13	87	1	1.19234370243314	2.733441892313705	0.0	0.37691199589106866	0.0	0.2809191338040304	0.522879428423484	0.522879428423484	2.755619081002297	0.736547973288124	0.20596723124288663	0.7940327687571131	0.005232945017307511	2.5731059342252345	0.24291012744773172	0.23996493124447957	0.2683227592149109	0.2488021820928778
2400000	-8930.766106104244	-8527.751218863841	-403.0148872404025	-8527.751218863841	8.907160812172693	200.67481818755104	126	110	13	87	1	1.296004998004411	2.9041299411205537	0.0	0.4894587914806186	0.0	0.37437242591990405	0.4513810525808983	0.4513810525808983	2.5091246620572147	0.8293421696719793	0.20596723124288663	0.7940327687571131	0.005320137086857047	2.5731059342252345	0.25460435144216725	0.23996493124447957	0.2683227592149109	0.23710795809844226
2401000	-8933.635857075262	-8529.305385882262	-404.33047119300005	-8529.305385882262	9.264001591052564	200.6413208059667	134	120	15	85	1	0.9005361703729534	2.705465999104817	0.0	0.3346303631157594	0.0	0.3174062078596926	0.5053520936302968	0.5053520936302968	2.430238747411814	0.8032679707300525	0.20596723124288663	0.7940327687571131	0.004900928461057845	2.5731059342252345	0.25460435144216725	0.23996493124447957	0.2683227592149109	0.23710795809844226
2402000	-8935.918132484023	-8530.215538943195	-405.7025935408272	-8530.215538943195	9.79238556740738	201.79451241066172	129	116	15	85	0	1.5608435598989803	2.942291328696061	0.0	0.3651486145332637	0.0	0.262540467104645	0.4842244546346896	0.4842244546346896	2.5881702806338254	0.8155441046253764	0.20596723124288663	0.7940327687571131	0.0052082161160023335	2.5731059342252345	0.25460435144216725	0.23996493124447957	0.2683227592149109	0.23710795809844226
2403000	-8947.81523859627	-8533.189697585609	-414.6255410106606	-8533.189697585609	9.385868266642483	202.85326866024974	123	105	11	89	1	1.3170509658463354	2.786543235729002	0.0	0.22817753607039198	0.0	0.22004879298455698	0.5311032697938888	0.5311032697938888	2.1941137132136954	0.8710558120400332	0.20596723124288663	0.7940327687571131	0.0051512333601347795	2.5731059342252345	0.25460435144216725	0.23996493124447957	0.2683227592149109	0.23710795809844226
2404000	-8963.379322759803	-8527.034642948716	-436.34467981108793	-8527.034642948716	9.351558646437232	203.70175387504577	113	101	16	84	0	1.9700811872157387	2.9015321531699048	0.0	0.2008713226119731	0.0	0.19371535361105924	0.5177225252473668	0.5177225252473668	2.07556568450268	0.9538721221833061	0.20596723124288663	0.7940327687571131	0.005158396962640977	2.5731059342252345	0.25460435144216725	0.23996493124447957	0.24552733526456808	0.25990338204878505
2405000	-8961.712811057161	-8535.397379109627	-426.315431947534	-8535.397379109627	8.600176445776578	202.0211975013786	121	109	17	83	1	1.7444812447468863	2.5530960376413385	0.0	0.3163436500998544	0.0	0.28582557990731705	0.48842880183593246	0.48842880183593246	1.9141886689609346	0.8130825168105509	0.20596723124288663	0.7940327687571131	0.005000367160411726	2.5731059342252345	0.25460435144216725	0.23996493124447957	0.24552733526456808	0.25990338204878505
2406000	-8961.866185766712	-8531.03252419173	-430.83366157498085	-8531.03252419173	9.25771268431625	203.83049165153884	123	110	16	84	1	1.9915813997782632	3.014794340643281	0.0	0.5501084747228447	0.0	0.45491511856958866	0.46622490529051586	0.46622490529051586	2.104750582005192	0.7252879284422539	0.20596723124288663	0.7940327687571131	0.005265240233360524	2.5731059342252345	0.25460435144216725	0.23996493124447957	0.24552733526456808	0.25990338204878505
2407000	-8961.413154046328	-8529.749260100834	-431.66389394549276	-8529.749260100834	9.651399726687679	203.44036198562475	131	123	21	79	1	1.8170907244434717	3.0817868244793574	0.0	0.23347846024787913	0.0	0.2766450375101002	0.5492286358199145	0.5492286358199145	2.2198163410249854	0.9186982956606536	0.20596723124288663	0.7940327687571131	0.0054709577580658785	2.5731059342252345	0.25460435144216725	0.23996493124447957	0.24552733526456808	0.25990338204878505
2408000	-8959.955472462143	-8528.586212138547	-431.3692603235959	-8528.586212138547	9.141155775475259	202.49782023022027	130	118	17	83	1	1.824445329953935	2.519379855327491	0.0	0.2563145022747038	0.0	0.2494166180750364	0.5935260334118284	0.5935260334118284	2.087024423796714	0.9125971544485995	0.20596723124288663	0.7940327687571131	0.005495652877787732	2.5731059342252345	0.25460435144216725	0.25543334734173373	0.24552733526456808	0.2444349659515309
2409000	-8957.401094671748	-8531.076427755885	-426.32466691586296	-8531.076427755885	8.94526482145971	202.04716155772246	126	118	21	79	1	1.3686896356068414	3.11231725710366	0.0	0.4098826744305847	0.0	0.2984321224417098	0.4927080132176866	0.4927080132176866	2.0416486857269334	0.8927556188291196	0.20596723124288663	0.7940327687571131	0.005173409411765761	2.5731059342252345	0.25460435144216725	0.25543334734173373	0.24552733526456808	0.2444349659515309
2410000	-8962.14221101221	-8530.136128651235	-432.0060823609751	-8530.136128651235	9.813651994089712	204.78532362492322	132	128	25	75	1	1.767637226954585	2.7826059210379968	0.0	0.3575896875383512	0.0	0.3516549464293345	0.490278915323261	0.490278915323261	1.7989113541408273	1.0615229727522837	0.20596723124288663	0.7940327687571131	0.005257886455034006	2.5731059342252345	0.25460435144216725	0.25543334734173373	0.24552733526456808	0.2444349659515309
2411000	-8952.81280950718	-8535.523000863088	-417.28980864409186	-8535.523000863088	8.947238161644371	201.15250187814777	142	138	25	75	1	1.4060448597381574	3.432153293498938	0.0	0.2951574051291004	0.0	0.2836879107915461	0.47187833807455665	0.47187833807455665	1.830533443989468	1.0801829110218941	0.20596723124288663	0.7940327687571131	0.005366935555566071	2.7506475879047283	0.2529027917009627	0.25543334734173373	0.24596139188780403	0.2457024690694995
2412000	-8954.125385214888	-8535.473161159403	-418.65222405548457	-8535.473161159403	9.356146154274919	202.16603153470254	138	129	20	80	1	1.4212754459956396	2.9309627195304286	0.0	0.3070770014280655	0.0	0.33750462025587014	0.48521396807034545	0.48521396807034545	1.8701230133680458	1.1208897662447233	0.20596723124288663	0.7940327687571131	0.005235580366124217	2.7506475879047283	0.2529027917009627	0.25543334734173373	0.24596139188780403	0.2457024690694995
2413000	-8948.851823656967	-8528.649214143714	-420.202609513253	-8528.649214143714	8.90558469260527	201.7620853712163	134	122	17	83	1	1.6802535405146273	2.8531151131492356	0.0	0.33138229809398906	0.0	0.3587211378768845	0.4293860430310835	0.4293860430310835	1.781292007307353	0.9029724937611274	0.20596723124288663	0.7940327687571131	0.0052610179785501825	2.7506475879047283	0.2511428651904709	0.25543334734173373	0.2477213183982958	0.2457024690694995
2414000	-8950.55998973176	-8532.85358761251	-417.7064021192501	-8532.85358761251	9.015231163011302	202.7478503507331	124	104	9	91	1	0.6978651469987455	3.0809355312625106	0.0	0.2697262925029505	0.0	0.37956543463213566	0.49150699792964814	0.49150699792964814	1.7293600796325888	1.0123536867329108	0.20596723124288663	0.7940327687571131	0.005324996578603598	2.7506475879047283	0.2511428651904709	0.25543334734173373	0.2477213183982958	0.2457024690694995
2415000	-8942.607721699953	-8525.53808610637	-417.0696355935835	-8525.53808610637	9.655282617586069	205.0824871238651	134	112	6	94	0	1.020376955191647	3.2985449980939823	0.0	0.305020308314371	0.0	0.26500142290598805	0.44893919012405803	0.44893919012405803	2.0391694745105986	1.0210416494433898	0.20596723124288663	0.7940327687571131	0.0054052316782841146	2.745547207781876	0.2511428651904709	0.25543334734173373	0.2477213183982958	0.2457024690694995
2416000	-8932.13702488395	-8521.844895931836	-410.2921289521144	-8521.844895931836	8.429827051166171	202.52246731542164	122	99	5	95	0	0.3600107362689867	2.8154877503871933	0.0	0.30772762547026616	0.0	0.2928760470250744	0.49696015085603684	0.49696015085603684	1.8348677313072315	0.9187448117003721	0.20596723124288663	0.7940327687571131	0.005149923541180186	2.745547207781876	0.2511428651904709	0.25543334734173373	0.2477213183982958	0.2457024690694995
2417000	-8929.25060762493	-8524.52421981909	-404.72638780583935	-8524.52421981909	9.055725917690907	203.19820563460263	123	97	3	97	1	0.15719137371667719	2.6154445402971627	0.0	0.352765266806405	0.0	0.33574007764859715	0.501295323490317	0.501295323490317	1.7537982218270305	0.8651591875997301	0.20596723124288663	0.7940327687571131	0.0051670337647832364	2.745547207781876	0.2511428651904709	0.25543334734173373	0.2477213183982958	0.2457024690694995
2418000	-8937.952746135692	-8527.409489549678	-410.54325658601437	-8527.409489549678	9.097431273879982	206.56573426820785	125	101	4	96	0	0.4593540041077819	2.373369232515944	0.0	0.49848151578682015	0.0	0.3766334202571308	0.5252633558805775	0.5252633558805775	2.5151017620196083	0.7291870695475925	0.20596723124288663	0.7940327687571131	0.004877151203797745	2.745547207781876	0.2511428651904709	0.25543334734173373	0.2477213183982958	0.2457024690694995
2419000	-8952.009731984965	-8536.86565538425	-415.1440766007141	-8536.86565538425	9.333867400116846	204.5589756590718	127	102	4	96	1	0.6989166568517207	3.274067944186404	0.0	0.411325584182615	0.0	0.3700175655382745	0.4547067107936286	0.4547067107936286	2.168201009957186	0.7883704603192201	0.009519056409813709	0.990480943590186	0.0050003618223423574	2.745547207781876	0.2511428651904709	0.25543334734173373	0.2477213183982958	0.2457024690694995
2420000	-8951.814860108765	-8525.855537886204	-425.95932222256175	-8525.855537886204	9.225760497060197	205.00763740764475	125	104	8	92	1	1.051239464552302	2.9968159750011774	0.0	0.37273331456990116	0.0	0.23141458485040906	0.49705182144300325	0.49705182144300325	1.7937704280332885	0.7957784446179555	0.009519056409813709	0.990480943590186	0.004812890540917883	2.745547207781876	0.2511428651904709	0.25543334734173373	0.2549691737120384	0.23845461375575688
2421000	-8951.137227614852	-8518.778592414856	-432.3586351999966	-8518.778592414856	9.361235780970823	209.852317050438	117	93	5	95	1	0.5673155457888346	2.677301619449681	0.0	0.43004426103305604	0.0	0.21452698763149078	0.5027206881199833	0.5027206881199833	1.720429448578443	0.6977866124450779	0.009519056409813709	0.990480943590186	0.005021857371529786	2.7623939938891304	0.2511428651904709	0.25543334734173373	0.2549691737120384	0.23845461375575688
2422000	-8957.614692160083	-8523.134760696807	-434.47993146327644	-8523.134760696807	9.867437206269544	210.08129477224065	129	106	6	94	1	0.5732302118433078	3.072935799508497	0.0	0.29026704409826215	0.0	0.22756654068577784	0.5142855745174008	0.5142855745174008	1.537393196150755	0.9704514814138481	0.009519056409813709	0.990480943590186	0.005202521845674454	2.7623939938891304	0.2511428651904709	0.2511538755365279	0.2549691737120384	0.2427340855609627
2423000	-8946.752682916673	-8517.693715618781	-429.05896729789197	-8517.693715618781	9.132586002523437	209.66086079863265	110	88	7	93	1	0.36492331023156	3.450553914163954	0.0	0.4019311363758067	0.0	0.2155230171670892	0.4799473923010889	0.4799473923010889	1.6574546295178754	0.8278271428106738	0.009519056409813709	0.990480943590186	0.005101706575418741	2.9383284144283204	0.2511428651904709	0.2511538755365279	0.2549691737120384	0.2427340855609627
2424000	-8956.478762009301	-8523.960717222424	-432.51804478687626	-8523.960717222424	9.21903983787471	204.66248636573874	113	97	12	88	0	0.8563393724011177	3.584504619476801	0.0	0.47014483688192665	0.0	0.3326562925350328	0.41924998156156956	0.41924998156156956	1.7783480980945514	0.9029591898327232	0.6189307285145527	0.3810692714854471	0.005071782990199325	2.9383284144283204	0.24862710590980522	0.2511538755365279	0.2549691737120384	0.2452498448416284
2425000	-8958.743718084044	-8521.345354255898	-437.39836382814525	-8521.345354255898	9.578952369850368	207.81770758852565	112	96	12	88	0	0.5707255128506105	2.772259272141869	0.0	0.4038072030451716	0.0	0.31861994615844197	0.5285089424760203	0.5285089424760203	1.6202492092322078	0.8226842173717321	0.9752327442285029	0.02476725577149691	0.005527378310184471	2.9383284144283204	0.24862710590980522	0.2511538755365279	0.2549691737120384	0.2452498448416284
2426000	-8930.880490225734	-8509.915974812942	-420.9645154127919	-8509.915974812942	9.587977197829636	205.59369861225082	127	104	5	95	0	0.5229077408951173	3.4391301807155297	0.0	0.32358134676092143	0.0	0.28098279268348786	0.45872308674026346	0.45872308674026346	1.744205493576374	0.9939327445583812	0.9752327442285029	0.02476725577149691	0.005046835648367155	2.443316112827219	0.24862710590980522	0.2511538755365279	0.2549691737120384	0.2452498448416284
2427000	-8934.682094359105	-8514.147907773087	-420.53418658601777	-8514.147907773087	8.997097579530985	208.42141796574566	129	104	3	97	0	0.3431842792996836	3.234283064909041	0.0	0.34785424783431623	0.0	0.39076157339132206	0.4395798199976792	0.4395798199976792	1.700821766923067	0.9671647718349501	0.8889070339843386	0.11109296601566121	0.004893877401584551	2.443316112827219	0.24862710590980522	0.2511538755365279	0.2549691737120384	0.2452498448416284
2428000	-8916.545096294822	-8513.410033165892	-403.13506312892997	-8513.410033165892	9.641002847647995	203.21979579634348	145	120	3	97	0	0.2562916888271699	3.2088382057629183	0.0	0.3408308182008423	0.0	0.27821360492116964	0.4872201665133797	0.4872201665133797	1.7550630014489825	1.1706214690906105	0.8889070339843386	0.11109296601566121	0.005255619381731751	2.443316112827219	0.24862710590980522	0.2511538755365279	0.2549691737120384	0.2452498448416284
2429000	-8912.14915017985	-8515.556264725177	-396.5928854546731	-8515.556264725177	9.46388268808771	201.373938291961	144	115	0	100	1	0.05050553139285111	3.5439182342102407	0.0	0.2509574289137518	0.0	0.32385494934459386	0.4800395129385241	0.4800395129385241	1.443885752255721	1.2074218284616476	0.8889070339843386	0.11109296601566121	0.005196270378954448	2.8801197663168505	0.24862710590980522	0.2511538755365279	0.2549691737120384	0.2452498448416284
2430000	-8926.245938865213	-8521.76073944	-404.48519942521335	-8521.76073944	9.819875939499568	199.7031074084569	127	101	2	98	0	0.023559511634766495	2.9279122591224676	0.0	0.4133731558054044	0.0	0.4196683101305938	0.5306155659040479	0.5306155659040479	1.5206566170496694	1.0325348648602213	0.8889070339843386	0.11109296601566121	0.0051071956956536164	2.8801197663168505	0.24862710590980522	0.2511538755365279	0.2549691737120384	0.2452498448416284
2431000	-8931.32600637576	-8525.682635582034	-405.6433707937274	-8525.682635582034	9.126430148752938	197.7306598645604	121	93	1	99	1	0.05445687285746119	2.9283562079649696	0.0	0.30719994195250905	0.0	0.40655496502183464	0.5189866640267822	0.5189866640267822	1.462582569572308	0.9351378646550885	0.3952459264157925	0.6047540735842073	0.005597376526607724	2.8801197663168505	0.24862710590980522	0.2511538755365279	0.2549691737120384	0.2452498448416284
2432000	-8921.399980807724	-8524.417754647235	-396.9822261604887	-8524.417754647235	8.370021127462543	194.74356849117385	130	106	4	96	0	0.5448587518709337	3.489771638331378	0.0	0.269590929537607	0.0	0.3451585608568974	0.4847496852856598	0.4847496852856598	1.5444811237824387	1.1475465665632376	0.7571035137797799	0.24289648622021992	0.005325364561394364	2.8801197663168505	0.24862710590980522	0.2511538755365279	0.26087721054864493	0.23934180800502186
2433000	-8921.728447228152	-8523.896788666445	-397.831658561707	-8523.896788666445	9.087709859219034	197.49765793339776	141	117	4	96	0	0.14083511366366439	3.486963213963173	0.0	0.28494934676873235	0.0	0.3624074707903324	0.4993345641911598	0.4993345641911598	1.445156614889843	1.3156291399281919	0.7571035137797799	0.24289648622021992	0.00535407641261835	2.8801197663168505	0.24862710590980522	0.2511538755365279	0.26087721054864493	0.23934180800502186
2434000	-8916.2024086146	-8520.214914177877	-395.98749443672244	-8520.214914177877	9.555155119720666	196.29558148215682	138	113	3	97	0	0.06625170065305713	3.8949715159536655	0.0	0.18254462475505967	0.0	0.4342628026373962	0.5062733373320266	0.5062733373320266	1.3375832920548911	1.5382368454014297	0.7571035137797799	0.24289648622021992	0.005687927059071799	2.8801197663168505	0.24862710590980522	0.2511538755365279	0.26087721054864493	0.23934180800502186
2435000	-8932.253790598304	-8524.358567278148	-407.8952233201562	-8524.358567278148	9.86839746531496	197.88891189069312	128	104	4	96	0	0.19318370484062364	4.147770992717836	0.0	0.18075273887892374	0.0	0.4070131005271991	0.47397928335910233	0.47397928335910233	1.1847827635161992	1.2864249036605246	0.7481540220766119	0.251845977923388	0.005548542872295544	2.8801197663168505	0.24862710590980522	0.2511538755365279	0.26087721054864493	0.23934180800502186
2436000	-8921.54636335247	-8519.133313360806	-402.4130499916652	-8519.133313360806	9.13593382962649	196.9397700566444	135	113	6	94	0	0.4419424957678632	3.745768001298284	0.0	0.17521330299982968	0.0	0.24116853456622694	0.5564115964456278	0.5564115964456278	1.3052834663053958	1.3616506772882215	0.7481540220766119	0.251845977923388	0.005163339378654067	2.8801197663168505	0.24862710590980522	0.2511538755365279	0.26087721054864493	0.23934180800502186
2437000	-8941.843778116321	-8518.037812666895	-423.80596544942654	-8518.037812666895	10.600449521512223	204.9395625989033	117	95	6	94	0	0.6287706572807884	3.4822774570042156	0.0	0.2742905093446652	0.0	0.40496606927172496	0.49019288782344406	0.49019288782344406	1.2586462697418352	1.1171205723289446	0.7481540220766119	0.251845977923388	0.005271177269980721	2.8801197663168505	0.24862710590980522	0.2511538755365279	0.26087721054864493	0.23934180800502186
