AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,North Dakota,All,2019-20,42,11.6,0,17,146,null
State,North Dakota,All,2019-20,43,9,0,12,134,null
State,North Dakota,All,2019-20,44,4.6,0,6,131,null
State,North Dakota,All,2019-20,45,12.1,0,16,132,null
State,North Dakota,All,2019-20,46,9.2,0,12,130,null
State,North Dakota,All,2019-20,47,8,0,11,137,null
State,North Dakota,All,2019-20,48,4.4,0,6,135,null
State,North Dakota,All,2019-20,49,5.8,0,7,120,null
State,North Dakota,All,2019-20,50,15.7,0,13,83,null
State,North Dakota,All,2019-20,51,10.5,0,8,76,null
State,North Dakota,All,2019-20,52,5.2,0,4,77,null
State,North Dakota,All,2019-20,1,5.8,0,4,69,null
State,Ohio,All,2019-20,40,4.3,0,98,"2,254",null
State,Ohio,All,2019-20,41,4.8,1,110,"2,335",null
State,Ohio,All,2019-20,42,3.8,0,87,"2,298",null
State,Ohio,All,2019-20,43,4.5,0,102,"2,287",null
State,Ohio,All,2019-20,44,4.2,0,100,"2,368",null
State,Ohio,All,2019-20,45,4,0,99,"2,467",null
State,Ohio,All,2019-20,46,4.6,0,110,"2,377",null
State,Ohio,All,2019-20,47,3.6,3,83,"2,369",null
State,Ohio,All,2019-20,48,4.1,0,95,"2,306",null
State,Ohio,All,2019-20,49,4.9,1,111,"2,279",null
State,Ohio,All,2019-20,50,4.2,0,91,"2,174",null
State,Ohio,All,2019-20,51,3.8,0,69,"1,800",null
State,Ohio,All,2019-20,52,4.4,1,54,"1,238",null
State,Ohio,All,2019-20,1,2.8,3,16,681,null
State,Oklahoma,All,2019-20,40,7,1,48,705,null
State,Oklahoma,All,2019-20,41,7,0,51,727,null
State,Oklahoma,All,2019-20,42,7.5,0,60,802,null
State,Oklahoma,All,2019-20,43,6.9,2,48,723,null
State,Oklahoma,All,2019-20,44,7.1,1,51,733,null
State,Oklahoma,All,2019-20,45,6.6,0,55,830,null
State,Oklahoma,All,2019-20,46,8.4,1,67,809,null
State,Oklahoma,All,2019-20,47,7.1,0,55,778,null
State,Oklahoma,All,2019-20,48,8.7,1,66,766,null
State,Oklahoma,All,2019-20,49,10.7,0,79,738,null
State,Oklahoma,All,2019-20,50,8.8,1,64,736,null
State,Oklahoma,All,2019-20,51,7.9,2,49,646,null
State,Oklahoma,All,2019-20,52,8.7,1,47,554,null
State,Oklahoma,All,2019-20,1,9.2,1,42,468,null
State,Oregon,All,2019-20,40,4.2,0,30,721,null
State,Oregon,All,2019-20,41,4.9,0,33,678,null
State,Oregon,All,2019-20,42,4.4,0,32,735,null
State,Oregon,All,2019-20,43,4.7,0,34,725,null
State,Oregon,All,2019-20,44,3.6,0,26,713,null
State,Oregon,All,2019-20,45,5,0,38,760,null
State,Oregon,All,2019-20,46,4.3,1,31,746,null
State,Oregon,All,2019-20,47,3.6,2,23,691,null
State,Oregon,All,2019-20,48,3.8,1,26,712,null
State,Oregon,All,2019-20,49,4.6,0,31,678,null
State,Oregon,All,2019-20,50,4.5,0,31,683,null
State,Oregon,All,2019-20,51,4.3,0,25,580,null
State,Oregon,All,2019-20,52,5.3,0,24,457,null
State,Oregon,All,2019-20,1,6.6,3,19,331,null
State,Pennsylvania,All,2019-20,40,4.6,2,105,"2,317",null
State,Pennsylvania,All,2019-20,41,4.1,0,94,"2,285",null
State,Pennsylvania,All,2019-20,42,5.5,0,137,"2,492",null
State,Pennsylvania,All,2019-20,43,5.1,0,127,"2,476",null
State,Pennsylvania,All,2019-20,44,4.6,3,110,"2,465",null
State,Pennsylvania,All,2019-20,45,4.5,0,108,"2,390",null
State,Pennsylvania,All,2019-20,46,5.3,2,122,"2,349",null
State,Pennsylvania,All,2019-20,47,4.7,1,97,"2,079",null
State,Pennsylvania,All,2019-20,48,4.2,0,84,"1,987",null
State,Pennsylvania,All,2019-20,49,4.8,0,92,"1,900",null
State,Pennsylvania,All,2019-20,50,4.5,1,85,"1,901",null
State,Pennsylvania,All,2019-20,51,4.9,2,92,"1,914",null
State,Pennsylvania,All,2019-20,52,5.3,2,91,"1,764",null
State,Pennsylvania,All,2019-20,1,6.4,7,96,"1,603",null
State,Rhode Island,All,2019-20,40,3.3,0,6,183,null
State,Rhode Island,All,2019-20,41,7,0,13,187,null
State,Rhode Island,All,2019-20,42,4.7,0,9,192,null
State,Rhode Island,All,2019-20,43,6.8,0,12,176,null
State,Rhode Island,All,2019-20,44,5.4,0,10,185,null
State,Rhode Island,All,2019-20,45,4.3,0,8,184,null
State,Rhode Island,All,2019-20,46,3.9,0,7,181,null
State,Rhode Island,All,2019-20,47,5.3,0,11,207,null
State,Rhode Island,All,2019-20,48,4.8,0,9,186,null
State,Rhode Island,All,2019-20,49,6,0,10,168,null
State,Rhode Island,All,2019-20,50,4.6,0,4,87,null
State,Rhode Island,All,2019-20,51,0,0,0,23,null
State,Rhode Island,All,2019-20,52,10,0,1,10,null
State,Rhode Island,All,2019-20,1,0,0,0,5,null
State,South Carolina,All,2019-20,40,4.2,1,40,971,null
State,South Carolina,All,2019-20,41,4.3,0,40,924,null
State,South Carolina,All,2019-20,42,5,0,45,904,null
State,South Carolina,All,2019-20,43,5.6,0,55,979,null
State,South Carolina,All,2019-20,44,4.9,0,47,965,null
State,South Carolina,All,2019-20,45,5.3,1,49,937,null
State,South Carolina,All,2019-20,46,6.8,1,63,944,null
State,South Carolina,All,2019-20,47,6.1,2,57,964,null
State,South Carolina,All,2019-20,48,5.4,2,52,998,null
State,South Carolina,All,2019-20,49,5.4,4,52,"1,031",null
State,South Carolina,All,2019-20,50,5.4,1,53,"1,008",null
State,South Carolina,All,2019-20,51,5.5,0,52,943,null
State,South Carolina,All,2019-20,52,6,3,44,780,null
State,South Carolina,All,2019-20,1,7.7,8,41,640,null
State,South Dakota,All,2019-20,40,8.2,0,13,159,null
State,South Dakota,All,2019-20,41,8.3,0,12,144,null
State,South Dakota,All,2019-20,42,9.1,0,15,165,null
State,South Dakota,All,2019-20,43,10.5,0,16,152,null
State,South Dakota,All,2019-20,44,6.3,0,10,158,null
State,South Dakota,All,2019-20,45,6.7,0,11,165,null
State,South Dakota,All,2019-20,46,5.6,0,10,179,null
State,South Dakota,All,2019-20,47,3.6,0,6,169,null
State,South Dakota,All,2019-20,48,6.3,0,8,127,null
State,South Dakota,All,2019-20,49,9.6,0,15,156,null
State,South Dakota,All,2019-20,50,6.2,0,7,113,null
State,South Dakota,All,2019-20,51,12.1,0,11,91,null
State,South Dakota,All,2019-20,52,5.5,1,5,109,null
State,South Dakota,All,2019-20,1,14.6,0,13,89,null
State,Tennessee,All,2019-20,40,5.6,1,72,"1,302",null
State,Tennessee,All,2019-20,41,3.7,0,48,"1,285",null
State,Tennessee,All,2019-20,42,6,0,82,"1,369",null
State,Tennessee,All,2019-20,43,5.3,2,74,"1,432",null
State,Tennessee,All,2019-20,44,4.6,0,60,"1,291",null
State,Tennessee,All,2019-20,45,5.3,1,74,"1,413",null
State,Tennessee,All,2019-20,46,5.4,0,74,"1,364",null
State,Tennessee,All,2019-20,47,6.2,1,85,"1,390",null
State,Tennessee,All,2019-20,48,5.6,4,72,"1,351",null
State,Tennessee,All,2019-20,49,7.3,7,98,"1,432",null
State,Tennessee,All,2019-20,50,8.4,5,108,"1,351",null
State,Tennessee,All,2019-20,51,7,8,75,"1,187",null
State,Tennessee,All,2019-20,52,7.2,6,65,990,null
State,Tennessee,All,2019-20,1,8.8,14,74,"1,003",null
State,Texas,All,2019-20,40,5.2,2,194,"3,787",null
State,Texas,All,2019-20,41,5.9,2,222,"3,811",null
State,Texas,All,2019-20,42,6.4,2,245,"3,877",null
State,Texas,All,2019-20,43,5.7,4,215,"3,844",null
State,Texas,All,2019-20,44,5.6,3,216,"3,939",null
State,Texas,All,2019-20,45,5.6,4,216,"3,962",null
State,Texas,All,2019-20,46,5.8,9,218,"3,938",null
State,Texas,All,2019-20,47,5.8,7,230,"4,067",null
State,Texas,All,2019-20,48,5.5,5,212,"3,944",null
State,Texas,All,2019-20,49,6,13,217,"3,826",null
State,Texas,All,2019-20,50,6.3,12,226,"3,803",null
State,Texas,All,2019-20,51,6.9,9,220,"3,341",null
State,Texas,All,2019-20,52,6.9,13,189,"2,911",null
State,Texas,All,2019-20,1,6.7,24,136,"2,393",null
State,Utah,All,2019-20,40,5.9,0,19,322,null
State,Utah,All,2019-20,41,4.6,0,16,349,null
State,Utah,All,2019-20,42,2.5,0,9,353,null
State,Utah,All,2019-20,43,5.7,0,20,349,null
State,Utah,All,2019-20,44,5.4,0,19,354,null
State,Utah,All,2019-20,45,4.3,0,15,352,null
State,Utah,All,2019-20,46,5.4,0,19,350,null
State,Utah,All,2019-20,47,3.8,0,15,400,null
State,Utah,All,2019-20,48,6.2,0,23,371,null
State,Utah,All,2019-20,49,5.9,0,22,371,null
State,Utah,All,2019-20,50,6.3,0,24,384,null
State,Utah,All,2019-20,51,4.4,0,16,366,null
State,Utah,All,2019-20,52,6.2,0,22,355,null
State,Utah,All,2019-20,1,5.9,0,19,324,null
State,Vermont,All,2019-20,40,6.5,0,7,108,null
State,Vermont,All,2019-20,41,2.8,0,3,107,null
State,Vermont,All,2019-20,42,7.6,0,9,118,null
State,Vermont,All,2019-20,43,4.5,0,5,112,null
State,Vermont,All,2019-20,44,2.7,0,3,112,null
State,Vermont,All,2019-20,45,10.9,0,14,129,null
State,Vermont,All,2019-20,46,5.6,0,6,108,null
State,Vermont,All,2019-20,47,5.1,0,6,117,null
State,Vermont,All,2019-20,48,1.8,0,2,114,null
State,Vermont,All,2019-20,49,1.2,0,1,82,null
State,Vermont,All,2019-20,50,2.5,0,2,81,null
State,Vermont,All,2019-20,51,7.2,0,6,83,null
State,Vermont,All,2019-20,52,10,0,8,80,null
State,Vermont,All,2019-20,1,6.8,0,5,73,null
State,Virginia,All,2019-20,40,4.5,0,58,"1,283",null
State,Virginia,All,2019-20,41,3.8,1,46,"1,252",null
State,Virginia,All,2019-20,42,5,2,63,"1,297",null
State,Virginia,All,2019-20,43,5,1,63,"1,279",null
State,Virginia,All,2019-20,44,4.1,1,53,"1,315",null
State,Virginia,All,2019-20,45,4.2,2,51,"1,261",null
State,Virginia,All,2019-20,46,5,0,64,"1,290",null
State,Virginia,All,2019-20,47,4,1,51,"1,288",null
State,Virginia,All,2019-20,48,3.9,0,52,"1,324",null
State,Virginia,All,2019-20,49,5.8,2,67,"1,185",null
State,Virginia,All,2019-20,50,4.7,0,61,"1,300",null
State,Virginia,All,2019-20,51,4.5,2,52,"1,213",null
State,Virginia,All,2019-20,52,4.8,3,48,"1,064",null
State,Virginia,All,2019-20,1,5.4,4,45,905,null
State,Washington,All,2019-20,40,4.6,1,47,"1,054",null
State,Washington,All,2019-20,41,5.5,0,61,"1,105",null
State,Washington,All,2019-20,42,5.4,0,59,"1,088",null
State,Washington,All,2019-20,43,4.9,1,56,"1,158",null
State,Washington,All,2019-20,44,6,0,68,"1,134",null
State,Washington,All,2019-20,45,5.7,1,63,"1,126",null
State,Washington,All,2019-20,46,5.2,2,56,"1,108",null
State,Washington,All,2019-20,47,5.1,2,52,"1,069",null
State,Washington,All,2019-20,48,5.1,2,53,"1,077",null
State,Washington,All,2019-20,49,4.8,2,53,"1,144",null
State,Washington,All,2019-20,50,7,3,74,"1,099",null
State,Washington,All,2019-20,51,5.4,6,51,"1,046",null
State,Washington,All,2019-20,52,5.5,4,27,567,null
State,Washington,All,2019-20,1,6.2,5,24,471,null
State,West Virginia,All,2019-20,40,5.4,0,24,447,null
State,West Virginia,All,2019-20,41,6.9,0,30,435,null
State,West Virginia,All,2019-20,42,5.7,0,25,442,null
State,West Virginia,All,2019-20,43,8.4,0,35,415,null
State,West Virginia,All,2019-20,44,6.5,0,27,417,null
State,West Virginia,All,2019-20,45,6.5,0,27,418,null
State,West Virginia,All,2019-20,46,6.5,0,25,385,null
State,West Virginia,All,2019-20,47,5.8,1,22,394,null
State,West Virginia,All,2019-20,48,6.4,0,21,328,null
State,West Virginia,All,2019-20,49,5.4,0,17,315,null
State,West Virginia,All,2019-20,50,9.2,0,22,240,null
State,West Virginia,All,2019-20,51,9.4,1,9,106,null
State,West Virginia,All,2019-20,52,6.8,0,3,44,null
State,West Virginia,All,2019-20,1,0,0,0,19,null
State,Wisconsin,All,2019-20,40,4.3,1,41,972,null
State,Wisconsin,All,2019-20,41,4,2,41,"1,081",null
State,Wisconsin,All,2019-20,42,4.5,1,48,"1,086",null
State,Wisconsin,All,2019-20,43,5.7,1,61,"1,093",null
State,Wisconsin,All,2019-20,44,5.7,0,61,"1,072",null
State,Wisconsin,All,2019-20,45,4.4,0,48,"1,086",null
State,Wisconsin,All,2019-20,46,5.1,0,53,"1,035",null
State,Wisconsin,All,2019-20,47,4.3,0,46,"1,058",null
State,Wisconsin,All,2019-20,48,5.1,0,52,"1,017",null
State,Wisconsin,All,2019-20,49,4.4,2,45,"1,075",null
State,Wisconsin,All,2019-20,50,4.3,2,43,"1,055",null
State,Wisconsin,All,2019-20,51,6.5,1,57,894,null
State,Wisconsin,All,2019-20,52,3.5,1,29,867,null
State,Wisconsin,All,2019-20,1,4.8,1,40,846,null
State,Wyoming,All,2019-20,40,5.2,0,5,96,null
State,Wyoming,All,2019-20,41,3.3,0,3,92,null
State,Wyoming,All,2019-20,42,9.4,0,9,96,null
State,Wyoming,All,2019-20,43,2.8,0,3,108,null
State,Wyoming,All,2019-20,44,9.2,0,9,98,null
State,Wyoming,All,2019-20,45,5.4,0,5,92,null
State,Wyoming,All,2019-20,46,5.9,0,6,101,null
State,Wyoming,All,2019-20,47,7.9,0,7,89,null
State,Wyoming,All,2019-20,48,6,0,7,116,null
State,Wyoming,All,2019-20,49,6,0,6,100,null
State,Wyoming,All,2019-20,50,6.1,0,6,98,null
State,Wyoming,All,2019-20,51,2.9,0,3,105,null
State,Wyoming,All,2019-20,52,5.4,0,4,74,null
State,Wyoming,All,2019-20,1,3.8,0,3,80,null
State,New York City,All,2019-20,40,6.4,0,66,"1,025",null
State,New York City,All,2019-20,41,7.7,0,82,"1,069",null
State,New York City,All,2019-20,42,8.4,0,88,"1,042",null
State,New York City,All,2019-20,43,6.3,0,65,"1,040",null
State,New York City,All,2019-20,44,7.4,0,72,979,null
State,New York City,All,2019-20,45,8.8,0,96,"1,085",null
State,New York City,All,2019-20,46,7,0,75,"1,079",null
State,New York City,All,2019-20,47,6.7,2,68,"1,044",null
State,New York City,All,2019-20,48,6.9,0,70,"1,019",null
State,New York City,All,2019-20,49,7.4,2,81,"1,125",null
State,New York City,All,2019-20,50,8.6,4,91,"1,110",null
State,New York City,All,2019-20,51,7.1,2,74,"1,075",null
State,New York City,All,2019-20,52,9.2,6,92,"1,066",null
State,New York City,All,2019-20,1,8.2,9,64,891,null
State,Alabama,All,2018-19,40,4,0,39,967,null
State,Alabama,All,2018-19,41,5.2,1,49,957,null
State,Alabama,All,2018-19,42,5.6,1,55,994,null
State,Alabama,All,2018-19,43,4.8,1,47,990,null
State,Alabama,All,2018-19,44,6.7,0,63,946,null
State,Alabama,All,2018-19,45,5.3,1,51,976,null
State,Alabama,All,2018-19,46,5.2,1,55,"1,069",null
State,Alabama,All,2018-19,47,3.7,1,37,"1,039",null
State,Alabama,All,2018-19,48,4.8,2,48,"1,048",null
State,Alabama,All,2018-19,49,5.9,0,63,"1,076",null
State,Alabama,All,2018-19,50,6.6,1,70,"1,078",null
State,Alabama,All,2018-19,51,6.9,0,78,"1,125",null
State,Alabama,All,2018-19,52,6.4,2,69,"1,111",null
State,Alabama,All,2018-19,1,6.1,7,60,"1,102",null
State,Alabama,All,2018-19,2,7,7,71,"1,108",null
State,Alabama,All,2018-19,3,8.1,2,91,"1,151",null
State,Alabama,All,2018-19,4,6,2,63,"1,085",null
State,Alabama,All,2018-19,5,6.5,1,71,"1,115",null
State,Alabama,All,2018-19,6,7,9,68,"1,099",null
State,Alabama,All,2018-19,7,6.4,11,60,"1,108",null
State,Alabama,All,2018-19,8,4.7,6,45,"1,094",null
State,Alabama,All,2018-19,9,7.2,8,69,"1,068",null
State,Alabama,All,2018-19,10,5.8,4,59,"1,078",null
State,Alabama,All,2018-19,11,5.6,5,57,"1,102",null
State,Alabama,All,2018-19,12,5.5,4,53,"1,035",null
State,Alabama,All,2018-19,13,6,3,62,"1,088",null
State,Alabama,All,2018-19,14,6,1,62,"1,056",null
State,Alabama,All,2018-19,15,5.8,1,60,"1,044",null
State,Alabama,All,2018-19,16,5.4,1,52,973,null
State,Alabama,All,2018-19,17,6.1,2,62,"1,051",null
State,Alabama,All,2018-19,18,5,3,49,"1,046",null
State,Alabama,All,2018-19,19,6,0,61,"1,021",null
State,Alabama,All,2018-19,20,6,0,63,"1,043",null
State,Alabama,All,2018-19,21,6,1,59,995,null
State,Alabama,All,2018-19,22,4.8,1,49,"1,037",null
State,Alabama,All,2018-19,23,3.1,0,32,"1,032",null
State,Alabama,All,2018-19,24,5.9,0,59,999,null
State,Alabama,All,2018-19,25,5.1,0,51,"1,006",null
State,Alabama,All,2018-19,26,4.9,0,47,959,null
State,Alabama,All,2018-19,27,3.7,0,39,"1,044",null
State,Alabama,All,2018-19,28,4.6,0,47,"1,021",null
State,Alabama,All,2018-19,29,4.6,1,43,963,null
State,Alabama,All,2018-19,30,4.9,0,49,999,null
State,Alabama,All,2018-19,31,4.8,0,47,984,null
State,Alabama,All,2018-19,32,4.2,0,42,"1,012",null
State,Alabama,All,2018-19,33,3.6,1,35,992,null
State,Alabama,All,2018-19,34,6,1,57,970,null
State,Alabama,All,2018-19,35,5,0,49,989,null
State,Alabama,All,2018-19,36,5,0,51,"1,016",null
State,Alabama,All,2018-19,37,4.5,0,46,"1,017",null
State,Alabama,All,2018-19,38,5.2,1,45,884,null
State,Alabama,All,2018-19,39,5.3,0,52,983,null
State,Alaska,All,2018-19,40,4.2,0,4,96,null
State,Alaska,All,2018-19,41,5.7,0,5,87,null
State,Alaska,All,2018-19,42,5.2,0,4,77,null
State,Alaska,All,2018-19,43,6.5,0,6,92,null
State,Alaska,All,2018-19,44,4.3,0,3,70,null
State,Alaska,All,2018-19,45,2.1,0,2,95,null
State,Alaska,All,2018-19,46,3.4,0,3,87,null
State,Alaska,All,2018-19,47,7.1,0,7,98,null
State,Alaska,All,2018-19,48,1.1,0,1,93,null
State,Alaska,All,2018-19,49,6,0,5,83,null
State,Alaska,All,2018-19,50,2.7,0,3,111,null
State,Alaska,All,2018-19,51,5.9,0,6,101,null
State,Alaska,All,2018-19,52,5.6,0,4,72,null
State,Alaska,All,2018-19,1,3.2,0,3,94,null
State,Alaska,All,2018-19,2,9.9,1,8,91,null
State,Alaska,All,2018-19,3,3.1,0,3,98,null
State,Alaska,All,2018-19,4,4.3,0,4,93,null
State,Alaska,All,2018-19,5,4.9,1,4,102,null
State,Alaska,All,2018-19,6,11.3,3,8,97,null
State,Alaska,All,2018-19,7,8.7,1,8,103,null
State,Alaska,All,2018-19,8,6.1,1,4,82,null
State,Alaska,All,2018-19,9,9.1,3,6,99,null
State,Alaska,All,2018-19,10,6.1,2,4,98,null
State,Alaska,All,2018-19,11,11.4,2,10,105,null
State,Alaska,All,2018-19,12,6.5,2,3,77,null
State,Alaska,All,2018-19,13,5.3,0,5,95,null
State,Alaska,All,2018-19,14,2.2,0,2,93,null
State,Alaska,All,2018-19,15,6.3,0,5,80,null
State,Alaska,All,2018-19,16,2.4,1,1,84,null
State,Alaska,All,2018-19,17,10.8,1,8,83,null
State,Alaska,All,2018-19,18,3.8,0,4,104,null
State,Alaska,All,2018-19,19,1.1,0,1,87,null
State,Alaska,All,2018-19,20,4.4,0,4,90,null
State,Alaska,All,2018-19,21,2.4,0,2,84,null
State,Alaska,All,2018-19,22,5.3,0,4,76,null
State,Alaska,All,2018-19,23,5.4,0,5,92,null
State,Alaska,All,2018-19,24,7.7,0,6,78,null
State,Alaska,All,2018-19,25,4.3,0,4,94,null
State,Alaska,All,2018-19,26,1.3,0,1,80,null
State,Alaska,All,2018-19,27,5,0,4,80,null
State,Alaska,All,2018-19,28,4.4,0,4,90,null
State,Alaska,All,2018-19,29,1.4,0,1,72,null
State,Alaska,All,2018-19,30,7,0,4,57,null
State,Alaska,All,2018-19,31,4.5,0,3,66,null
State,Alaska,All,2018-19,32,9.9,0,8,81,null
State,Alaska,All,2018-19,33,5.8,0,5,86,null
State,Alaska,All,2018-19,34,3,0,2,67,null
State,Alaska,All,2018-19,35,2.5,0,2,80,null
State,Alaska,All,2018-19,36,8.6,1,5,70,null
State,Alaska,All,2018-19,37,4.4,0,4,91,null
State,Alaska,All,2018-19,38,3.3,0,3,92,null
State,Alaska,All,2018-19,39,5.8,0,5,86,null
State,Arizona,All,2018-19,40,5.6,0,56,995,null
State,Arizona,All,2018-19,41,5.3,0,54,"1,023",null
State,Arizona,All,2018-19,42,4.3,0,47,"1,089",null
State,Arizona,All,2018-19,43,5.9,1,63,"1,079",null
State,Arizona,All,2018-19,44,5.1,0,53,"1,030",null
State,Arizona,All,2018-19,45,4.8,0,52,"1,091",null
State,Arizona,All,2018-19,46,5.6,0,60,"1,081",null
State,Arizona,All,2018-19,47,7.3,2,78,"1,103",null
State,Arizona,All,2018-19,48,4.6,0,53,"1,141",null
State,Arizona,All,2018-19,49,5.6,0,65,"1,169",null
State,Arizona,All,2018-19,50,6.3,3,68,"1,130",null
State,Arizona,All,2018-19,51,6.9,5,81,"1,241",null
State,Arizona,All,2018-19,52,8.4,5,92,"1,152",null
State,Arizona,All,2018-19,1,6.7,3,86,"1,324",null
State,Arizona,All,2018-19,2,6.7,5,83,"1,321",null
State,Arizona,All,2018-19,3,6.7,4,80,"1,263",null
State,Arizona,All,2018-19,4,8,9,89,"1,223",null
State,Arizona,All,2018-19,5,8.6,7,95,"1,184",null
State,Arizona,All,2018-19,6,6.1,4,68,"1,183",null
State,Arizona,All,2018-19,7,7.2,7,76,"1,148",null
State,Arizona,All,2018-19,8,6.8,9,76,"1,258",null
State,Arizona,All,2018-19,9,8,5,90,"1,191",null
State,Arizona,All,2018-19,10,9,7,103,"1,217",null
State,Arizona,All,2018-19,11,6.8,6,78,"1,240",null
State,Arizona,All,2018-19,12,7.3,7,77,"1,158",null
State,Arizona,All,2018-19,13,7.5,6,84,"1,201",null
State,Arizona,All,2018-19,14,7.6,2,91,"1,217",null
State,Arizona,All,2018-19,15,6.8,3,84,"1,273",null
State,Arizona,All,2018-19,16,6.4,1,72,"1,135",null
State,Arizona,All,2018-19,17,6.8,4,73,"1,140",null
State,Arizona,All,2018-19,18,6.2,1,70,"1,148",null
State,Arizona,All,2018-19,19,6.2,2,71,"1,181",null
State,Arizona,All,2018-19,20,5.8,1,64,"1,120",null
State,Arizona,All,2018-19,21,5.3,1,57,"1,104",null
State,Arizona,All,2018-19,22,6.7,1,77,"1,160",null
State,Arizona,All,2018-19,23,5.3,1,55,"1,058",null
State,Arizona,All,2018-19,24,5.3,1,60,"1,147",null
State,Arizona,All,2018-19,25,5,0,52,"1,048",null
State,Arizona,All,2018-19,26,5.1,1,57,"1,133",null
State,Arizona,All,2018-19,27,5,0,56,"1,124",null
State,Arizona,All,2018-19,28,4,0,47,"1,170",null
State,Arizona,All,2018-19,29,4.4,0,49,"1,124",null
State,Arizona,All,2018-19,30,5.2,1,54,"1,060",null
State,Arizona,All,2018-19,31,5.5,0,59,"1,074",null
State,Arizona,All,2018-19,32,3.5,0,38,"1,096",null
State,Arizona,All,2018-19,33,3.9,0,42,"1,071",null
State,Arizona,All,2018-19,34,3.3,0,35,"1,070",null
State,Arizona,All,2018-19,35,4.8,0,55,"1,141",null
State,Arizona,All,2018-19,36,4.6,0,54,"1,177",null
State,Arizona,All,2018-19,37,4.7,0,48,"1,029",null
State,Arizona,All,2018-19,38,4.4,0,47,"1,074",null
State,Arizona,All,2018-19,39,4.4,1,50,"1,158",null
State,Arkansas,All,2018-19,40,7.7,0,44,571,null
State,Arkansas,All,2018-19,41,5.3,0,30,567,null
State,Arkansas,All,2018-19,42,6.5,1,38,599,null
State,Arkansas,All,2018-19,43,7.4,0,48,649,null
State,Arkansas,All,2018-19,44,6,0,38,629,null
State,Arkansas,All,2018-19,45,5.6,2,31,585,null
